epsilon_a sigma_a sigma_r epsilon_r epsilon_s p q x x
0.05836 309.293 100 -0.01081729486 0.06196576495 169.7643333 209.293 0 -0 
0.05838 309.293 100 -0.01086887784 0.06200295928 169.7643333 209.293 0 -0 
0.0584 309.293 100 -0.01092046083 0.06204015361 169.7643333 209.293 0 -0 
0.05842 309.293 100 -0.01097204381 0.06207734794 169.7643333 209.293 0 -0 
0.05844 309.293 100 -0.0110236268 0.06211454227 169.7643333 209.293 0 -0 
0.05846 309.293 100 -0.01107520979 0.0621517366 169.7643333 209.293 0 -0 
0.05848 309.293 100 -0.01112679277 0.06218893092 169.7643333 209.293 0 -0 
0.0585 309.293 100 -0.01117837576 0.06222612525 169.7643333 209.293 0 -0 
0.05852 309.293 100 -0.01122995874 0.06226331958 169.7643333 209.293 0 -0 
0.05854 309.293 100 -0.01128154173 0.06230051391 169.7643333 209.293 0 -0 
0.05856 309.293 100 -0.01133312472 0.06233770824 169.7643333 209.293 0 -0 
0.05858 309.293 100 -0.0113847077 0.06237490257 169.7643333 209.293 0 -0 
0.0586 309.293 100 -0.01143629069 0.0624120969 169.7643333 209.293 0 -0 
0.05862 309.293 100 -0.01148787367 0.06244929122 169.7643333 209.293 0 -0 
0.05864 309.293 100 -0.01153945666 0.06248648555 169.7643333 209.293 0 -0 
0.05866 309.293 100 -0.01159103965 0.06252367988 169.7643333 209.293 0 -0 
0.05868 309.293 100 -0.01164262263 0.06256087421 169.7643333 209.293 0 -0 
0.0587 309.293 100 -0.01169420562 0.06259806854 169.7643333 209.293 0 -0 
0.05872 309.293 100 -0.0117457886 0.06263526287 169.7643333 209.293 0 -0 
0.05874 309.293 100 -0.01179737159 0.0626724572 169.7643333 209.293 0 -0 
0.05876 309.293 100 -0.01184895458 0.06270965153 169.7643333 209.293 0 -0 
0.05878 309.293 100 -0.01190053756 0.06274684585 169.7643333 209.293 0 -0 
0.0588 309.293 100 -0.01195212055 0.06278404018 169.7643333 209.293 0 -0 
0.05882 309.293 100 -0.01200370353 0.06282123451 169.7643333 209.293 0 -0 
0.05884 309.293 100 -0.01205528652 0.06285842884 169.7643333 209.293 0 -0 
0.05886 309.293 100 -0.01210686951 0.06289562317 169.7643333 209.293 0 -0 
0.05888 309.293 100 -0.01215845249 0.0629328175 169.7643333 209.293 0 -0 
0.0589 309.293 100 -0.01221003548 0.06297001183 169.7643333 209.293 0 -0 
0.05892 309.293 100 -0.01226161846 0.06300720615 169.7643333 209.293 0 -0 
0.05894 309.293 100 -0.01231320145 0.06304440048 169.7643333 209.293 0 -0 
0.05896 309.293 100 -0.01236478444 0.06308159481 169.7643333 209.293 0 -0 
0.05898 309.293 100 -0.01241636742 0.06311878914 169.7643333 209.293 0 -0 
0.059 309.293 100 -0.01246795041 0.06315598347 169.7643333 209.293 0 -0 
0.05902 309.293 100 -0.01251953339 0.0631931778 169.7643333 209.293 0 -0 
0.05904 309.293 100 -0.01257111638 0.06323037213 169.7643333 209.293 0 -0 
0.05906 309.293 100 -0.01262269937 0.06326756646 169.7643333 209.293 0 -0 
0.05908 309.293 100 -0.01267428235 0.06330476078 169.7643333 209.293 0 -0 
0.0591 309.293 100 -0.01272586534 0.06334195511 169.7643333 209.293 0 -0 
0.05912 309.293 100 -0.01277744832 0.06337914944 169.7643333 209.293 0 -0 
0.05914 309.293 100 -0.01282903131 0.06341634377 169.7643333 209.293 0 -0 
0.05916 309.293 100 -0.0128806143 0.0634535381 169.7643333 209.293 0 -0 
0.05918 309.293 100 -0.01293219728 0.06349073243 169.7643333 209.293 0 -0 
0.0592 309.293 100 -0.01298378027 0.06352792676 169.7643333 209.293 0 -0 
0.05922 309.293 100 -0.01303536325 0.06356512108 169.7643333 209.293 0 -0 
0.05924 309.293 100 -0.01308694624 0.06360231541 169.7643333 209.293 0 -0 
0.05926 309.293 100 -0.01313852923 0.06363950974 169.7643333 209.293 0 -0 
0.05928 309.293 100 -0.01319011221 0.06367670407 169.7643333 209.293 0 -0 
0.0593 309.293 100 -0.0132416952 0.0637138984 169.7643333 209.293 0 -0 
0.05932 309.293 100 -0.01329327818 0.06375109273 169.7643333 209.293 0 -0 
0.05934 309.293 100 -0.01334486117 0.06378828706 169.7643333 209.293 0 -0 
0.05936 309.293 100 -0.01339644416 0.06382548139 169.7643333 209.293 0 -0 
0.05938 309.293 100 -0.01344802714 0.06386267571 169.7643333 209.293 0 -0 
0.0594 309.293 100 -0.01349961013 0.06389987004 169.7643333 209.293 0 -0 
0.05942 309.293 100 -0.01355119311 0.06393706437 169.7643333 209.293 0 -0 
0.05944 309.293 100 -0.0136027761 0.0639742587 169.7643333 209.293 0 -0 
0.05946 309.293 100 -0.01365435909 0.06401145303 169.7643333 209.293 0 -0 
0.05948 309.293 100 -0.01370594207 0.06404864736 169.7643333 209.293 0 -0 
0.0595 309.293 100 -0.01375752506 0.06408584169 169.7643333 209.293 0 -0 
0.05952 309.293 100 -0.01380910804 0.06412303601 169.7643333 209.293 0 -0 
0.05954 309.293 100 -0.01386069103 0.06416023034 169.7643333 209.293 0 -0 
0.05956 309.293 100 -0.01391227401 0.06419742467 169.7643333 209.293 0 -0 
0.05958 309.293 100 -0.013963857 0.064234619 169.7643333 209.293 0 -0 
0.0596 309.293 100 -0.01401543999 0.06427181333 169.7643333 209.293 0 -0 
0.05962 309.293 100 -0.01406702297 0.06430900766 169.7643333 209.293 0 -0 
0.05964 309.293 100 -0.01411860596 0.06434620199 169.7643333 209.293 0 -0 
0.05966 309.293 100 -0.01417018894 0.06438339631 169.7643333 209.293 0 -0 
0.05968 309.293 100 -0.01422177193 0.06442059064 169.7643333 209.293 0 -0 
0.0597 309.293 100 -0.01427335492 0.06445778497 169.7643333 209.293 0 -0 
0.05972 309.293 100 -0.0143249379 0.0644949793 169.7643333 209.293 0 -0 
0.05974 309.293 100 -0.01437652089 0.06453217363 169.7643333 209.293 0 -0 
0.05976 309.293 100 -0.01442810387 0.06456936796 169.7643333 209.293 0 -0 
0.05978 309.293 100 -0.01447968686 0.06460656229 169.7643333 209.293 0 -0 
0.0598 309.293 100 -0.01453126985 0.06464375662 169.7643333 209.293 0 -0 
0.05982 309.293 100 -0.01458285283 0.06468095094 169.7643333 209.293 0 -0 
0.05984 309.293 100 -0.01463443582 0.06471814527 169.7643333 209.293 0 -0 
0.05986 309.293 100 -0.0146860188 0.0647553396 169.7643333 209.293 0 -0 
0.05988 309.293 100 -0.01473760179 0.06479253393 169.7643333 209.293 0 -0 
0.0599 309.293 100 -0.01478918478 0.06482972826 169.7643333 209.293 0 -0 
0.05992 309.293 100 -0.01484076776 0.06486692259 169.7643333 209.293 0 -0 
0.05994 309.293 100 -0.01489235075 0.06490411692 169.7643333 209.293 0 -0 
0.05996 309.293 100 -0.01494393373 0.06494131124 169.7643333 209.293 0 -0 
0.05998 309.293 100 -0.01499551672 0.06497850557 169.7643333 209.293 0 -0 
0.06 309.293 100 -0.01504709971 0.0650156999 169.7643333 209.293 0 -0 
0.06002 309.293 100 -0.01509868269 0.06505289423 169.7643333 209.293 0 -0 
0.06004 309.293 100 -0.01515026568 0.06509008856 169.7643333 209.293 0 -0 
0.06006 309.293 100 -0.01520184866 0.06512728289 169.7643333 209.293 0 -0 
0.06008 309.293 100 -0.01525343165 0.06516447722 169.7643333 209.293 0 -0 
0.0601 309.293 100 -0.01530501464 0.06520167155 169.7643333 209.293 0 -0 
0.06012 309.293 100 -0.01535659762 0.06523886587 169.7643333 209.293 0 -0 
0.06014 309.293 100 -0.01540818061 0.0652760602 169.7643333 209.293 0 -0 
0.06016 309.293 100 -0.01545976359 0.06531325453 169.7643333 209.293 0 -0 
0.06018 309.293 100 -0.01551134658 0.06535044886 169.7643333 209.293 0 -0 
0.0602 309.293 100 -0.01556292957 0.06538764319 169.7643333 209.293 0 -0 
0.06022 309.293 100 -0.01561451255 0.06542483752 169.7643333 209.293 0 -0 
0.06024 309.293 100 -0.01566609554 0.06546203185 169.7643333 209.293 0 -0 
0.06026 309.293 100 -0.01571767852 0.06549922617 169.7643333 209.293 0 -0 
0.06028 309.293 100 -0.01576926151 0.0655364205 169.7643333 209.293 0 -0 
0.0603 309.293 100 -0.0158208445 0.06557361483 169.7643333 209.293 0 -0 
0.06032 309.293 100 -0.01587242748 0.06561080916 169.7643333 209.293 0 -0 
0.06034 309.293 100 -0.01592401047 0.06564800349 169.7643333 209.293 0 -0 
0.06036 309.293 100 -0.01597559345 0.06568519782 169.7643333 209.293 0 -0 
0.06038 309.293 100 -0.01602717644 0.06572239215 169.7643333 209.293 0 -0 
0.0604 309.293 100 -0.01607875943 0.06575958648 169.7643333 209.293 0 -0 
0.06042 309.293 100 -0.01613034241 0.0657967808 169.7643333 209.293 0 -0 
0.06044 309.293 100 -0.0161819254 0.06583397513 169.7643333 209.293 0 -0 
0.06046 309.293 100 -0.01623350838 0.06587116946 169.7643333 209.293 0 -0 
0.06048 309.293 100 -0.01628509137 0.06590836379 169.7643333 209.293 0 -0 
0.0605 309.293 100 -0.01633667436 0.06594555812 169.7643333 209.293 0 -0 
0.06052 309.293 100 -0.01638825734 0.06598275245 169.7643333 209.293 0 -0 
0.06054 309.293 100 -0.01643984033 0.06601994678 169.7643333 209.293 0 -0 
0.06056 309.293 100 -0.01649142331 0.0660571411 169.7643333 209.293 0 -0 
0.06058 309.293 100 -0.0165430063 0.06609433543 169.7643333 209.293 0 -0 
0.0606 309.293 100 -0.01659458929 0.06613152976 169.7643333 209.293 0 -0 
0.06062 309.293 100 -0.01664617227 0.06616872409 169.7643333 209.293 0 -0 
0.06064 309.293 100 -0.01669775526 0.06620591842 169.7643333 209.293 0 -0 
0.06066 309.293 100 -0.01674933824 0.06624311275 169.7643333 209.293 0 -0 
0.06068 309.293 100 -0.01680092123 0.06628030708 169.7643333 209.293 0 -0 
0.0607 309.293 100 -0.01685250422 0.06631750141 169.7643333 209.293 0 -0 
0.06072 309.293 100 -0.0169040872 0.06635469573 169.7643333 209.293 0 -0 
0.06074 309.293 100 -0.01695567019 0.06639189006 169.7643333 209.293 0 -0 
0.06076 309.293 100 -0.01700725317 0.06642908439 169.7643333 209.293 0 -0 
0.06078 309.293 100 -0.01705883616 0.06646627872 169.7643333 209.293 0 -0 
0.0608 309.293 100 -0.01711041915 0.06650347305 169.7643333 209.293 0 -0 
0.06082 309.293 100 -0.01716200213 0.06654066738 169.7643333 209.293 0 -0 
0.06084 309.293 100 -0.01721358512 0.06657786171 169.7643333 209.293 0 -0 
0.06086 309.293 100 -0.0172651681 0.06661505603 169.7643333 209.293 0 -0 
0.06088 309.293 100 -0.01731675109 0.06665225036 169.7643333 209.293 0 -0 
0.0609 309.293 100 -0.01736833408 0.06668944469 169.7643333 209.293 0 -0 
0.06092 309.293 100 -0.01741991706 0.06672663902 169.7643333 209.293 0 -0 
0.06094 309.293 100 -0.01747150005 0.06676383335 169.7643333 209.293 0 -0 
0.06096 309.293 100 -0.01752308303 0.06680102768 169.7643333 209.293 0 -0 
0.06098 309.293 100 -0.01757466602 0.06683822201 169.7643333 209.293 0 -0 
0.061 309.293 100 -0.01762624901 0.06687541634 169.7643333 209.293 0 -0 
0.06102 309.293 100 -0.01767783199 0.06691261066 169.7643333 209.293 0 -0 
0.06104 309.293 100 -0.01772941498 0.06694980499 169.7643333 209.293 0 -0 
0.06106 309.293 100 -0.01778099796 0.06698699932 169.7643333 209.293 0 -0 
0.06108 309.293 100 -0.01783258095 0.06702419365 169.7643333 209.293 0 -0 
0.0611 309.293 100 -0.01788416394 0.06706138798 169.7643333 209.293 0 -0 
0.06112 309.293 100 -0.01793574692 0.06709858231 169.7643333 209.293 0 -0 
0.06114 309.293 100 -0.01798732991 0.06713577664 169.7643333 209.293 0 -0 
0.06116 309.293 100 -0.01803891289 0.06717297096 169.7643333 209.293 0 -0 
0.06118 309.293 100 -0.01809049588 0.06721016529 169.7643333 209.293 0 -0 
0.0612 309.293 100 -0.01814207886 0.06724735962 169.7643333 209.293 0 -0 
0.06122 309.293 100 -0.01819366185 0.06728455395 169.7643333 209.293 0 -0 
0.06124 309.293 100 -0.01824524484 0.06732174828 169.7643333 209.293 0 -0 
0.06126 309.293 100 -0.01829682782 0.06735894261 169.7643333 209.293 0 -0 
0.06128 309.293 100 -0.01834841081 0.06739613694 169.7643333 209.293 0 -0 
0.0613 309.293 100 -0.01839999379 0.06743333126 169.7643333 209.293 0 -0 
0.06132 309.293 100 -0.01845157678 0.06747052559 169.7643333 209.293 0 -0 
0.06134 309.293 100 -0.01850315977 0.06750771992 169.7643333 209.293 0 -0 
0.06136 309.293 100 -0.01855474275 0.06754491425 169.7643333 209.293 0 -0 
0.06138 309.293 100 -0.01860632574 0.06758210858 169.7643333 209.293 0 -0 
0.0614 309.293 100 -0.01865790872 0.06761930291 169.7643333 209.293 0 -0 
0.06142 309.293 100 -0.01870949171 0.06765649724 169.7643333 209.293 0 -0 
0.06144 309.293 100 -0.0187610747 0.06769369157 169.7643333 209.293 0 -0 
0.06146 309.293 100 -0.01881265768 0.06773088589 169.7643333 209.293 0 -0 
0.06148 309.293 100 -0.01886424067 0.06776808022 169.7643333 209.293 0 -0 
0.0615 309.293 100 -0.01891582365 0.06780527455 169.7643333 209.293 0 -0 
0.06152 309.293 100 -0.01896740664 0.06784246888 169.7643333 209.293 0 -0 
0.06154 309.293 100 -0.01901898963 0.06787966321 169.7643333 209.293 0 -0 
0.06156 309.293 100 -0.01907057261 0.06791685754 169.7643333 209.293 0 -0 
0.06158 309.293 100 -0.0191221556 0.06795405187 169.7643333 209.293 0 -0 
0.0616 309.293 100 -0.01917373858 0.06799124619 169.7643333 209.293 0 -0 
0.06162 309.293 100 -0.01922532157 0.06802844052 169.7643333 209.293 0 -0 
0.06164 309.293 100 -0.01927690456 0.06806563485 169.7643333 209.293 0 -0 
0.06166 309.293 100 -0.01932848754 0.06810282918 169.7643333 209.293 0 -0 
0.06168 309.293 100 -0.01938007053 0.06814002351 169.7643333 209.293 0 -0 
0.0617 309.293 100 -0.01943165351 0.06817721784 169.7643333 209.293 0 -0 
0.06172 309.293 100 -0.0194832365 0.06821441217 169.7643333 209.293 0 -0 
0.06174 309.293 100 -0.01953481949 0.0682516065 169.7643333 209.293 0 -0 
0.06176 309.293 100 -0.01958640247 0.06828880082 169.7643333 209.293 0 -0 
0.06178 309.293 100 -0.01963798546 0.06832599515 169.7643333 209.293 0 -0 
0.0618 309.293 100 -0.01968956844 0.06836318948 169.7643333 209.293 0 -0 
0.06182 309.293 100 -0.01974115143 0.06840038381 169.7643333 209.293 0 -0 
0.06184 309.293 100 -0.01979273442 0.06843757814 169.7643333 209.293 0 -0 
0.06186 309.293 100 -0.0198443174 0.06847477247 169.7643333 209.293 0 -0 
0.06188 309.293 100 -0.01989590039 0.0685119668 169.7643333 209.293 0 -0 
0.0619 309.293 100 -0.01994748337 0.06854916112 169.7643333 209.293 0 -0 
0.06192 309.293 100 -0.01999906636 0.06858635545 169.7643333 209.293 0 -0 
0.06194 309.293 100 -0.02005064935 0.06862354978 169.7643333 209.293 0 -0 
0.06196 309.293 100 -0.02010223233 0.06866074411 169.7643333 209.293 0 -0 
0.06198 309.293 100 -0.02015381532 0.06869793844 169.7643333 209.293 0 -0 
0.062 309.293 100 -0.0202053983 0.06873513277 169.7643333 209.293 0 -0 
0.06202 309.293 100 -0.02025698129 0.0687723271 169.7643333 209.293 0 -0 
0.06204 309.293 100 -0.02030856428 0.06880952143 169.7643333 209.293 0 -0 
0.06206 309.293 100 -0.02036014726 0.06884671575 169.7643333 209.293 0 -0 
0.06208 309.293 100 -0.02041173025 0.06888391008 169.7643333 209.293 0 -0 
0.0621 309.293 100 -0.02046331323 0.06892110441 169.7643333 209.293 0 -0 
0.06212 309.293 100 -0.02051489622 0.06895829874 169.7643333 209.293 0 -0 
0.06214 309.293 100 -0.02056647921 0.06899549307 169.7643333 209.293 0 -0 
0.06216 309.293 100 -0.02061806219 0.0690326874 169.7643333 209.293 0 -0 
0.06218 309.293 100 -0.02066964518 0.06906988173 169.7643333 209.293 0 -0 
0.0622 309.293 100 -0.02072122816 0.06910707605 169.7643333 209.293 0 -0 
0.06222 309.293 100 -0.02077281115 0.06914427038 169.7643333 209.293 0 -0 
0.06224 309.293 100 -0.02082439414 0.06918146471 169.7643333 209.293 0 -0 
0.06226 309.293 100 -0.02087597712 0.06921865904 169.7643333 209.293 0 -0 
0.06228 309.293 100 -0.02092756011 0.06925585337 169.7643333 209.293 0 -0 
0.0623 309.293 100 -0.02097914309 0.0692930477 169.7643333 209.293 0 -0 
0.06232 309.293 100 -0.02103072608 0.06933024203 169.7643333 209.293 0 -0 
0.06234 309.293 100 -0.02108230907 0.06936743636 169.7643333 209.293 0 -0 
0.06236 309.293 100 -0.02113389205 0.06940463068 169.7643333 209.293 0 -0 
0.06238 309.293 100 -0.02118547504 0.06944182501 169.7643333 209.293 0 -0 
0.0624 309.293 100 -0.02123705802 0.06947901934 169.7643333 209.293 0 -0 
0.06242 309.293 100 -0.02128864101 0.06951621367 169.7643333 209.293 0 -0 
0.06244 309.293 100 -0.021340224 0.069553408 169.7643333 209.293 0 -0 
0.06246 309.293 100 -0.02139180698 0.06959060233 169.7643333 209.293 0 -0 
0.06248 309.293 100 -0.02144338997 0.06962779666 169.7643333 209.293 0 -0 
0.0625 309.293 100 -0.02149497295 0.06966499098 169.7643333 209.293 0 -0 
0.06252 309.293 100 -0.02154655594 0.06970218531 169.7643333 209.293 0 -0 
0.06254 309.293 100 -0.02159813893 0.06973937964 169.7643333 209.293 0 -0 
0.06256 309.293 100 -0.02164972191 0.06977657397 169.7643333 209.293 0 -0 
0.06258 309.293 100 -0.0217013049 0.0698137683 169.7643333 209.293 0 -0 
0.0626 309.293 100 -0.02175288788 0.06985096263 169.7643333 209.293 0 -0 
0.06262 309.293 100 -0.02180447087 0.06988815696 169.7643333 209.293 0 -0 
0.06264 309.293 100 -0.02185605386 0.06992535129 169.7643333 209.293 0 -0 
0.06266 309.293 100 -0.02190763684 0.06996254561 169.7643333 209.293 0 -0 
0.06268 309.293 100 -0.02195921983 0.06999973994 169.7643333 209.293 0 -0 
0.0627 309.293 100 -0.02201080281 0.07003693427 169.7643333 209.293 0 -0 
0.06272 309.293 100 -0.0220623858 0.0700741286 169.7643333 209.293 0 -0 
0.06274 309.293 100 -0.02211396878 0.07011132293 169.7643333 209.293 0 -0 
0.06276 309.293 100 -0.02216555177 0.07014851726 169.7643333 209.293 0 -0 
0.06278 309.293 100 -0.02221713476 0.07018571159 169.7643333 209.293 0 -0 
0.0628 309.293 100 -0.02226871774 0.07022290591 169.7643333 209.293 0 -0 
0.06282 309.293 100 -0.02232030073 0.07026010024 169.7643333 209.293 0 -0 
0.06284 309.293 100 -0.02237188371 0.07029729457 169.7643333 209.293 0 -0 
0.06286 309.293 100 -0.0224234667 0.0703344889 169.7643333 209.293 0 -0 
0.06288 309.293 100 -0.02247504969 0.07037168323 169.7643333 209.293 0 -0 
0.0629 309.293 100 -0.02252663267 0.07040887756 169.7643333 209.293 0 -0 
0.06292 309.293 100 -0.02257821566 0.07044607189 169.7643333 209.293 0 -0 
0.06294 309.293 100 -0.02262979864 0.07048326621 169.7643333 209.293 0 -0 
0.06296 309.293 100 -0.02268138163 0.07052046054 169.7643333 209.293 0 -0 
0.06298 309.293 100 -0.02273296462 0.07055765487 169.7643333 209.293 0 -0 
0.063 309.293 100 -0.0227845476 0.0705948492 169.7643333 209.293 0 -0 
0.06302 309.293 100 -0.02283613059 0.07063204353 169.7643333 209.293 0 -0 
0.06304 309.293 100 -0.02288771357 0.07066923786 169.7643333 209.293 0 -0 
0.06306 309.293 100 -0.02293929656 0.07070643219 169.7643333 209.293 0 -0 
0.06308 309.293 100 -0.02299087955 0.07074362652 169.7643333 209.293 0 -0 
0.0631 309.293 100 -0.02304246253 0.07078082084 169.7643333 209.293 0 -0 
0.06312 309.293 100 -0.02309404552 0.07081801517 169.7643333 209.293 0 -0 
0.06314 309.293 100 -0.0231456285 0.0708552095 169.7643333 209.293 0 -0 
0.06316 309.293 100 -0.02319721149 0.07089240383 169.7643333 209.293 0 -0 
0.06318 309.293 100 -0.02324879448 0.07092959816 169.7643333 209.293 0 -0 
0.0632 309.293 100 -0.02330037746 0.07096679249 169.7643333 209.293 0 -0 
0.06322 309.293 100 -0.02335196045 0.07100398682 169.7643333 209.293 0 -0 
0.06324 309.293 100 -0.02340354343 0.07104118114 169.7643333 209.293 0 -0 
0.06326 309.293 100 -0.02345512642 0.07107837547 169.7643333 209.293 0 -0 
0.06328 309.293 100 -0.02350670941 0.0711155698 169.7643333 209.293 0 -0 
0.0633 309.293 100 -0.02355829239 0.07115276413 169.7643333 209.293 0 -0 
0.06332 309.293 100 -0.02360987538 0.07118995846 169.7643333 209.293 0 -0 
0.06334 309.293 100 -0.02366145836 0.07122715279 169.7643333 209.293 0 -0 
0.06336 309.293 100 -0.02371304135 0.07126434712 169.7643333 209.293 0 -0 
0.06338 309.293 100 -0.02376462434 0.07130154145 169.7643333 209.293 0 -0 
0.0634 309.293 100 -0.02381620732 0.07133873577 169.7643333 209.293 0 -0 
0.06342 309.293 100 -0.02386779031 0.0713759301 169.7643333 209.293 0 -0 
0.06344 309.293 100 -0.02391937329 0.07141312443 169.7643333 209.293 0 -0 
0.06346 309.293 100 -0.02397095628 0.07145031876 169.7643333 209.293 0 -0 
0.06348 309.293 100 -0.02402253927 0.07148751309 169.7643333 209.293 0 -0 
0.0635 309.293 100 -0.02407412225 0.07152470742 169.7643333 209.293 0 -0 
0.06352 309.293 100 -0.02412570524 0.07156190175 169.7643333 209.293 0 -0 
0.06354 309.293 100 -0.02417728822 0.07159909607 169.7643333 209.293 0 -0 
0.06356 309.293 100 -0.02422887121 0.0716362904 169.7643333 209.293 0 -0 
0.06358 309.293 100 -0.0242804542 0.07167348473 169.7643333 209.293 0 -0 
0.0636 309.293 100 -0.02433203718 0.07171067906 169.7643333 209.293 0 -0 
0.06362 309.293 100 -0.02438362017 0.07174787339 169.7643333 209.293 0 -0 
0.06364 309.293 100 -0.02443520315 0.07178506772 169.7643333 209.293 0 -0 
0.06366 309.293 100 -0.02448678614 0.07182226205 169.7643333 209.293 0 -0 
0.06368 309.293 100 -0.02453836913 0.07185945638 169.7643333 209.293 0 -0 
